customerID,MonthlyCharges,tenure,Contract,InternetService,PaymentMethod,numTechTickets,numAdminTickets,Churn,ChurnProbability,RiskTier,TopRiskDriver1,NextBestAction
0623-GDISB,48.45,1,Month-to-month,DSL,Bank transfer (automatic),0,0,No,0.6940910526796517,High,Tenure,Contract Upgrade Incentive
2892-GESUL,19.35,18,Two year,No,Mailed check,0,0,No,0.02646348548256166,Low,N/A,N/A
7472-EQOAV,86.7,71,One year,Fiber optic,Bank transfer (automatic),0,0,No,0.009501637858606965,Low,N/A,N/A
2043-WVTQJ,55.7,1,Month-to-month,DSL,Mailed check,0,0,No,0.6111989831875583,High,Tenure,Contract Upgrade Incentive
8034-RYTVV,84.25,55,One year,Fiber optic,Credit card (automatic),0,0,No,0.03611047733245437,Low,N/A,N/A
3863-QSTYI,64.65,59,Month-to-month,DSL,Electronic check,0,0,No,0.03299842512300862,Low,N/A,N/A
5044-LRQAQ,69.2,7,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,No,0.8346786393399813,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
1716-LSAMB,54.65,45,Two year,DSL,Bank transfer (automatic),0,0,No,0.006697266585838539,Low,N/A,N/A
1333-PBMXB,24.75,54,One year,No,Bank transfer (automatic),0,4,No,0.012057667971798266,Low,N/A,N/A
6546-OPBBH,23.95,51,One year,No,Mailed check,0,0,No,0.011915711159098074,Low,N/A,N/A
5985-BEHZK,105.0,72,One year,Fiber optic,Credit card (automatic),0,0,No,0.0054182531565097,Low,N/A,N/A
9127-QRZMH,59.85,44,One year,DSL,Bank transfer (automatic),0,0,No,0.025782263975198366,Low,N/A,N/A
5919-VCZYM,20.05,2,Month-to-month,No,Mailed check,0,0,No,0.408579546391315,High,Tenure,Contract Upgrade Incentive
9644-KVCNC,92.15,66,One year,Fiber optic,Bank transfer (automatic),0,0,No,0.012809712297127135,Low,N/A,N/A
2137-DQMEV,44.8,68,One year,DSL,Mailed check,0,0,No,0.008204895283309676,Low,N/A,N/A
8174-LNWMW,20.9,31,Two year,No,Credit card (automatic),0,0,No,0.015933974324143858,Low,N/A,N/A
9279-CJEOJ,95.4,21,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,No,0.5870758813497415,High,Internetservice Fiber Optic,Contract Upgrade Incentive
7964-VEXDG,80.35,21,Month-to-month,Fiber optic,Electronic check,0,0,No,0.6315794734612771,High,Internetservice Fiber Optic,Contract Upgrade Incentive
2404-JIBFC,85.1,55,Two year,DSL,Bank transfer (automatic),0,0,No,0.0015221498684131539,Low,N/A,N/A
8029-XYPWT,115.05,71,Two year,Fiber optic,Bank transfer (automatic),3,0,No,0.04875740157973663,Low,N/A,N/A
4632-PAOYU,19.95,22,One year,No,Mailed check,0,0,No,0.06350888889796003,Low,N/A,N/A
2990-OGYTD,86.15,67,Two year,DSL,Bank transfer (automatic),0,0,No,0.0006508531250303912,Low,N/A,N/A
6646-JPPHA,78.85,14,Month-to-month,Fiber optic,Electronic check,0,0,No,0.8306513871446763,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
7658-UYUQS,86.55,21,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,No,0.5919035470690253,High,Internetservice Fiber Optic,Contract Upgrade Incentive
7880-XSOJX,42.4,4,Month-to-month,DSL,Mailed check,0,0,No,0.5766890003003918,High,Tenure,Contract Upgrade Incentive
4589-IUAJB,24.25,70,Two year,No,Bank transfer (automatic),0,0,No,0.0014963411429710755,Low,N/A,N/A
8746-BFOAJ,20.5,21,One year,No,Bank transfer (automatic),0,0,No,0.10811877251094218,Low,N/A,N/A
8457-XIGKN,19.6,20,Month-to-month,No,Credit card (automatic),0,0,No,0.215380271604847,Low,N/A,N/A
6072-NUQCB,20.25,22,One year,No,Bank transfer (automatic),0,0,No,0.06932399770646863,Low,N/A,N/A
8838-GPHZP,20.6,63,Two year,No,Mailed check,0,0,No,0.0026340333960879992,Low,N/A,N/A
8750-QWZAJ,19.8,70,Two year,No,Bank transfer (automatic),0,0,No,0.00167971745223522,Low,N/A,N/A
6918-UMQCG,80.2,5,Month-to-month,Fiber optic,Electronic check,0,4,No,0.8823100711439156,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
0675-NCDYU,116.4,72,Two year,Fiber optic,Credit card (automatic),0,0,No,0.0005536275186351639,Low,N/A,N/A
6339-DKLMK,31.65,13,Month-to-month,DSL,Electronic check,0,0,No,0.6680996823829694,High,Tenure,Contract Upgrade Incentive
1346-PJWTK,94.15,61,Month-to-month,Fiber optic,Credit card (automatic),0,0,No,0.031416460555240625,Low,N/A,N/A
5088-QZLRL,20.65,1,Month-to-month,No,Electronic check,0,0,No,0.5372812862490326,High,Tenure,Contract Upgrade Incentive
8023-QHAIO,76.85,56,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,No,0.1083374058542272,Low,N/A,N/A
4397-FRLTA,20.15,4,Month-to-month,No,Mailed check,0,0,No,0.40421709655793825,High,Tenure,Contract Upgrade Incentive
3057-VJJQE,55.25,35,Two year,DSL,Mailed check,0,0,No,0.017669272641036262,Low,N/A,N/A
2302-OUZXB,82.15,72,Two year,DSL,Bank transfer (automatic),0,0,No,0.0006178569548439677,Low,N/A,N/A
8133-ANHHJ,103.0,49,One year,Fiber optic,Bank transfer (automatic),0,0,No,0.03375087690537781,Low,N/A,N/A
2270-CHBFN,95.1,44,Month-to-month,Fiber optic,Credit card (automatic),0,0,No,0.12250817083899304,Low,N/A,N/A
5982-FPVQN,95.15,37,Month-to-month,Fiber optic,Electronic check,0,0,No,0.27153709614510546,Low,N/A,N/A
9107-UKCKY,79.8,61,One year,DSL,Electronic check,0,0,No,0.007196870941747846,Low,N/A,N/A
4654-ULTTN,74.8,70,Two year,DSL,Credit card (automatic),0,0,No,0.0006726938726630867,Low,N/A,N/A
5546-BYZSM,20.45,41,Month-to-month,No,Electronic check,0,0,No,0.12392950062147452,Low,N/A,N/A
1492-KGETH,78.35,70,One year,DSL,Bank transfer (automatic),2,0,No,0.02682468283000435,Low,N/A,N/A
4163-HFTUK,19.1,51,One year,No,Electronic check,1,0,No,0.09224866395968281,Low,N/A,N/A
8215-NGSPE,20.0,42,Two year,No,Mailed check,0,0,No,0.006973647272846328,Low,N/A,N/A
8859-YSTWS,19.95,48,One year,No,Bank transfer (automatic),0,0,No,0.021367001815819037,Low,N/A,N/A
7601-DHFWZ,24.0,48,Two year,No,Credit card (automatic),3,0,No,0.23142023333095862,Low,N/A,N/A
1998-VHJHK,19.15,27,One year,No,Mailed check,0,0,No,0.06639152987654007,Low,N/A,N/A
1707-HABPF,91.3,46,One year,Fiber optic,Bank transfer (automatic),0,0,No,0.07509592481111574,Low,N/A,N/A
0487-VVUVK,19.15,25,Month-to-month,No,Mailed check,0,0,No,0.13783806634157308,Low,N/A,N/A
5063-IUOKK,19.75,13,Two year,No,Mailed check,0,3,No,0.03777106507869931,Low,N/A,N/A
4508-OEBEY,75.5,31,One year,DSL,Credit card (automatic),0,0,No,0.038874688300276156,Low,N/A,N/A
0027-KWYKW,83.75,23,Month-to-month,Fiber optic,Electronic check,0,0,No,0.5985212564205045,High,Internetservice Fiber Optic,Contract Upgrade Incentive
2308-STERM,19.4,2,Month-to-month,No,Mailed check,0,0,No,0.432291563315188,High,Tenure,Contract Upgrade Incentive
5982-XMDEX,26.5,65,Two year,No,Bank transfer (automatic),0,1,No,0.002176671333976538,Low,N/A,N/A
6051-PTVNS,19.15,55,One year,No,Credit card (automatic),0,0,No,0.012995720252863538,Low,N/A,N/A
2877-VDUER,40.9,35,One year,DSL,Mailed check,0,0,No,0.06220236436581336,Low,N/A,N/A
9152-AMKAK,80.25,6,Two year,DSL,Mailed check,0,0,No,0.06500267619617621,Low,N/A,N/A
9432-VOFYX,70.8,17,Month-to-month,Fiber optic,Electronic check,0,0,No,0.7665675153576397,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
8049-WJCLQ,60.2,10,Month-to-month,DSL,Mailed check,0,0,No,0.40988561408164587,High,Tenure,Contract Upgrade Incentive
6586-PSJOX,55.2,15,One year,DSL,Credit card (automatic),0,0,No,0.14945211039473263,Low,N/A,N/A
9705-ZJBCG,54.15,13,One year,DSL,Bank transfer (automatic),0,0,No,0.18622571900703888,Low,N/A,N/A
6847-KJLTS,100.4,58,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,No,0.0474053399749219,Low,N/A,N/A
9670-BPNXF,62.55,45,One year,DSL,Credit card (automatic),0,4,No,0.02438131686470879,Low,N/A,N/A
3913-FCUUW,70.45,72,Two year,DSL,Bank transfer (automatic),0,0,No,0.0006828232495588035,Low,N/A,N/A
3301-VKTGC,85.5,68,One year,Fiber optic,Bank transfer (automatic),0,5,No,0.010563083237930258,Low,N/A,N/A
9555-SAHUZ,54.5,38,Month-to-month,DSL,Electronic check,0,0,No,0.16989923181481023,Low,N/A,N/A
0816-TSPHQ,20.75,2,Month-to-month,No,Mailed check,0,0,No,0.40621547072177494,High,Tenure,Contract Upgrade Incentive
9932-WBWIK,20.35,11,Month-to-month,No,Mailed check,0,0,No,0.2951991443577366,Low,N/A,N/A
4619-EVPHY,91.0,20,One year,Fiber optic,Bank transfer (automatic),0,0,No,0.3652843137313385,Low,N/A,N/A
5286-YHCVC,104.8,72,Two year,Fiber optic,Bank transfer (automatic),0,5,No,0.0012621216191033278,Low,N/A,N/A
9115-YQHGA,51.1,40,Month-to-month,DSL,Electronic check,0,0,No,0.15036311565808425,Low,N/A,N/A
4462-CYWMH,89.8,62,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,No,0.05170297407454581,Low,N/A,N/A
8963-MQVYN,20.55,22,Month-to-month,No,Electronic check,0,5,No,0.25367312817299914,Low,N/A,N/A
2458-EOMRE,64.05,11,Month-to-month,DSL,Bank transfer (automatic),0,0,No,0.47477025377442594,High,Tenure,Contract Upgrade Incentive
9334-GWGOW,74.85,7,Month-to-month,Fiber optic,Electronic check,0,0,No,0.8824380739346523,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
6542-LWGXJ,25.0,3,Month-to-month,DSL,Mailed check,0,0,No,0.680299911805979,High,Tenure,Contract Upgrade Incentive
5567-GZKQY,20.3,58,Two year,No,Credit card (automatic),1,0,No,0.012670885203954575,Low,N/A,N/A
1222-LRYKO,26.35,6,Month-to-month,No,Mailed check,0,0,No,0.3002109611826771,Low,N/A,N/A
2087-QAREY,54.7,22,Month-to-month,DSL,Mailed check,0,0,No,0.30289702637813,Low,N/A,N/A
4423-JWZJN,90.25,64,One year,Fiber optic,Credit card (automatic),0,0,No,0.011573446232008304,Low,N/A,N/A
6490-FGZAT,20.65,6,Month-to-month,No,Mailed check,0,0,No,0.3554530598840494,Low,N/A,N/A
7452-FOLON,25.45,39,One year,No,Bank transfer (automatic),0,0,No,0.02677177967323092,Low,N/A,N/A
2320-TZRRH,19.5,20,One year,No,Mailed check,0,0,No,0.09331696745508863,Low,N/A,N/A
4942-VZZOM,66.15,64,One year,DSL,Credit card (automatic),0,0,No,0.005829677489863405,Low,N/A,N/A
7502-BNYGS,69.1,46,Month-to-month,DSL,Credit card (automatic),0,0,No,0.05759353523137617,Low,N/A,N/A
4291-HYEBC,39.1,28,One year,DSL,Electronic check,0,4,No,0.20307712688811055,Low,N/A,N/A
6147-CBCRA,20.05,33,Month-to-month,No,Mailed check,0,0,No,0.11369661692470268,Low,N/A,N/A
6047-SUHPR,59.8,39,One year,DSL,Electronic check,0,0,No,0.05235344390879279,Low,N/A,N/A
9752-ZNQUT,48.6,1,Month-to-month,DSL,Electronic check,0,0,No,0.7636261104454185,Critical,Tenure,Contract Upgrade Incentive
1576-PFZIW,105.35,70,Two year,Fiber optic,Credit card (automatic),0,0,No,0.0015850566000263308,Low,N/A,N/A
5666-MBJPT,25.1,65,Two year,No,Bank transfer (automatic),0,0,No,0.002000177529837291,Low,N/A,N/A
7312-XSBAT,49.75,1,Month-to-month,DSL,Electronic check,0,2,No,0.7431320326176223,Critical,Tenure,Contract Upgrade Incentive
3096-GKWEB,94.75,18,Month-to-month,Fiber optic,Electronic check,0,0,No,0.646920346041169,High,Internetservice Fiber Optic,Contract Upgrade Incentive
2371-JQHZZ,93.0,24,Month-to-month,Fiber optic,Electronic check,0,4,No,0.5383287824172364,High,Internetservice Fiber Optic,Contract Upgrade Incentive
0674-GCDXG,71.9,63,Two year,DSL,Bank transfer (automatic),0,0,No,0.0014578879805360418,Low,N/A,N/A
1121-QSIVB,77.55,44,One year,DSL,Mailed check,3,0,No,0.4733472148548757,High,Numtechtickets,Proactive Tech Support Outreach
4396-KLSEH,19.85,4,Month-to-month,No,Electronic check,0,0,No,0.4998779997262466,High,Tenure,Contract Upgrade Incentive
2824-MYYBN,95.25,37,Month-to-month,Fiber optic,Electronic check,0,0,No,0.2856369195088773,Low,N/A,N/A
6345-HOVES,25.05,34,Month-to-month,DSL,Bank transfer (automatic),0,3,No,0.3013678198942058,Low,N/A,N/A
8318-LCNBW,53.15,35,One year,DSL,Credit card (automatic),0,0,No,0.060449760540723395,Low,N/A,N/A
6469-QJKZW,20.15,4,Month-to-month,No,Electronic check,0,0,No,0.5057759720909004,High,Tenure,Contract Upgrade Incentive
0147-ESWWR,101.25,39,Month-to-month,Fiber optic,Electronic check,0,0,No,0.24255060814645787,Low,N/A,N/A
1217-VASWC,100.55,43,One year,Fiber optic,Bank transfer (automatic),0,0,No,0.06310527890629457,Low,N/A,N/A
6370-ZVHDV,25.3,61,Two year,No,Bank transfer (automatic),0,0,No,0.002659022694470715,Low,N/A,N/A
5915-DGNVC,71.8,49,One year,DSL,Electronic check,4,0,No,0.8331424541370331,Critical,Numtechtickets,Proactive Tech Support Outreach
6260-XLACS,19.7,4,One year,No,Mailed check,0,0,No,0.18308501864549573,Low,N/A,N/A
3566-CAAYU,49.85,64,Two year,DSL,Electronic check,0,4,No,0.003578998375900318,Low,N/A,N/A
4983-CCWMC,69.6,3,Month-to-month,Fiber optic,Mailed check,0,2,No,0.8513382624982195,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
9103-CXVOK,19.75,1,Month-to-month,No,Electronic check,0,0,No,0.488218968699659,High,Tenure,Contract Upgrade Incentive
2896-TBNBE,80.8,40,One year,Fiber optic,Electronic check,0,0,No,0.1463123252290147,Low,N/A,N/A
2522-WLNSF,64.2,34,One year,DSL,Bank transfer (automatic),0,0,No,0.06122740695773626,Low,N/A,N/A
3841-CONLJ,35.0,1,Month-to-month,DSL,Electronic check,0,0,No,0.7858350247764953,Critical,Tenure,Contract Upgrade Incentive
4475-NVTLU,19.2,45,Two year,No,Electronic check,0,4,No,0.008652845421269893,Low,N/A,N/A
9386-LDCZR,90.65,43,One year,Fiber optic,Credit card (automatic),0,0,No,0.054809925117054736,Low,N/A,N/A
9585-KKMFD,20.0,41,Two year,No,Mailed check,0,0,No,0.006564184725156769,Low,N/A,N/A
5399-ZIMKF,74.65,5,Month-to-month,Fiber optic,Electronic check,0,4,No,0.8801384673168833,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
0336-KXKFK,61.2,72,Two year,DSL,Credit card (automatic),0,2,No,0.00104760462861521,Low,N/A,N/A
5619-XZZKR,19.95,4,One year,No,Mailed check,0,3,No,0.1850212493501766,Low,N/A,N/A
3948-FVVRP,54.8,9,Month-to-month,DSL,Mailed check,0,0,No,0.39915287376842895,Low,N/A,N/A
5327-XOKKY,73.45,72,Two year,DSL,Credit card (automatic),0,1,No,0.0009361086994425267,Low,N/A,N/A
0983-TATYJ,51.45,33,One year,DSL,Mailed check,0,0,No,0.06138253320538152,Low,N/A,N/A
1813-JYWTO,80.45,72,Two year,Fiber optic,Bank transfer (automatic),0,0,No,0.0033714068048243144,Low,N/A,N/A
6719-OXYBR,85.3,15,Month-to-month,Fiber optic,Electronic check,0,0,No,0.7483689822829553,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
3312-ZWLGF,79.3,29,Month-to-month,Fiber optic,Electronic check,0,0,No,0.5122091763638346,High,Internetservice Fiber Optic,Contract Upgrade Incentive
6476-YHMGA,76.5,15,Month-to-month,DSL,Bank transfer (automatic),0,0,No,0.26697142658823586,Low,N/A,N/A
0795-XCCTE,25.4,72,Two year,No,Bank transfer (automatic),0,0,No,0.0017043681312960762,Low,N/A,N/A
0168-XZKBB,86.85,19,Month-to-month,Fiber optic,Electronic check,0,1,No,0.6895447106545635,High,Internetservice Fiber Optic,Contract Upgrade Incentive
3785-NRHYR,19.65,1,Month-to-month,No,Mailed check,0,0,No,0.4235791260463578,High,Tenure,Contract Upgrade Incentive
4537-DKTAL,45.55,2,Month-to-month,DSL,Electronic check,0,2,No,0.7599849778373443,Critical,Tenure,Contract Upgrade Incentive
7072-MBHEV,78.1,11,Month-to-month,Fiber optic,Credit card (automatic),0,0,No,0.764783536276247,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
5602-BVFMK,19.3,12,One year,No,Mailed check,0,1,No,0.13907637888472899,Low,N/A,N/A
6297-NOOPG,110.5,70,Two year,Fiber optic,Electronic check,0,0,No,0.0015084784571774293,Low,N/A,N/A
8204-TIFGJ,20.3,23,Month-to-month,No,Bank transfer (automatic),2,0,No,0.7872500153082745,Critical,Numtechtickets,Contract Upgrade Incentive
8050-DVOJX,81.35,49,Two year,DSL,Credit card (automatic),0,0,No,0.0033941401948713403,Low,N/A,N/A
8903-XEBGX,55.3,2,Month-to-month,DSL,Electronic check,0,0,No,0.6834030619048999,High,Tenure,Contract Upgrade Incentive
8169-SAEJD,56.55,69,Two year,DSL,Credit card (automatic),0,0,No,0.0021254578598990602,Low,N/A,N/A
1089-XZWHH,19.7,24,Two year,No,Mailed check,1,2,No,0.06631698305416837,Low,N/A,N/A
2325-WINES,104.05,32,One year,Fiber optic,Credit card (automatic),0,0,No,0.11511653359630716,Low,N/A,N/A
6064-ZATLR,52.85,27,Two year,DSL,Bank transfer (automatic),1,0,No,0.1271196542586973,Low,N/A,N/A
7824-PANSQ,80.65,58,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,No,0.06414953617460442,Low,N/A,N/A
9648-BCHKM,24.65,18,Two year,No,Credit card (automatic),0,0,No,0.024722819640055314,Low,N/A,N/A
2888-ADFAO,21.3,47,Two year,No,Bank transfer (automatic),0,0,No,0.005637230721677571,Low,N/A,N/A
8707-HOEDG,110.2,70,Two year,Fiber optic,Electronic check,0,0,No,0.0013293094235312952,Low,N/A,N/A
4072-IPYLT,51.05,36,Month-to-month,DSL,Credit card (automatic),2,0,No,0.7032665420242651,Critical,Numtechtickets,Contract Upgrade Incentive
7167-PCEYD,19.8,67,Two year,No,Mailed check,0,0,No,0.001984597558756401,Low,N/A,N/A
4936-YPJNK,19.9,10,Month-to-month,No,Mailed check,0,0,No,0.3283772709276471,Low,N/A,N/A
1580-BMCMR,87.3,19,Month-to-month,Fiber optic,Electronic check,0,0,No,0.7200650208912802,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
4817-KEQSP,19.85,71,Two year,No,Bank transfer (automatic),0,4,No,0.0016262117397084419,Low,N/A,N/A
6408-WHTEF,89.4,72,Two year,DSL,Mailed check,0,0,No,0.0002896135844472424,Low,N/A,N/A
9251-AWQGT,20.0,48,Two year,No,Mailed check,0,0,No,0.0050393247898584985,Low,N/A,N/A
8749-CLJXC,20.05,1,Month-to-month,No,Mailed check,0,0,No,0.4222499641773774,High,Tenure,Contract Upgrade Incentive
7989-VCQOH,83.25,18,Month-to-month,DSL,Electronic check,0,3,No,0.24330452106793832,Low,N/A,N/A
4199-QHJNM,102.9,67,Two year,Fiber optic,Bank transfer (automatic),0,0,No,0.001956056094411994,Low,N/A,N/A
8882-TLVRW,39.1,69,Two year,DSL,Mailed check,0,0,No,0.0021169602015250048,Low,N/A,N/A
5135-GRQJV,114.5,72,Two year,Fiber optic,Mailed check,0,0,No,0.0007550263981712703,Low,N/A,N/A
2384-OVPSA,20.2,38,Two year,No,Mailed check,0,0,No,0.013235518535286891,Low,N/A,N/A
1371-WEPDS,55.8,40,One year,DSL,Electronic check,0,1,No,0.0753354071237334,Low,N/A,N/A
3580-GICBM,24.2,61,Two year,No,Mailed check,0,0,No,0.0021431399307511975,Low,N/A,N/A
9730-DRTMJ,72.8,32,One year,DSL,Credit card (automatic),0,0,No,0.03950981192031887,Low,N/A,N/A
4686-UXDML,99.85,21,Month-to-month,Fiber optic,Credit card (automatic),0,5,No,0.5069496818273094,High,Internetservice Fiber Optic,Contract Upgrade Incentive
3349-ANQNH,99.5,59,One year,Fiber optic,Electronic check,4,5,No,0.8580175621176945,Critical,Numtechtickets,Proactive Tech Support Outreach
0932-YIXYU,20.25,47,Two year,No,Credit card (automatic),0,0,No,0.006638729505721418,Low,N/A,N/A
7480-SPLEF,26.0,69,Two year,No,Bank transfer (automatic),0,0,No,0.0012894814868402642,Low,N/A,N/A
7636-XUHWW,19.9,2,Month-to-month,No,Credit card (automatic),0,0,No,0.4227952258517483,High,Tenure,Contract Upgrade Incentive
1431-CYWMH,19.05,22,Month-to-month,No,Bank transfer (automatic),0,0,No,0.18736249009964795,Low,N/A,N/A
5937-EORGB,96.5,15,Month-to-month,Fiber optic,Electronic check,0,0,No,0.7389233970577586,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
6349-JDHQP,19.85,53,Two year,No,Credit card (automatic),0,0,No,0.004953556072376187,Low,N/A,N/A
5539-HIVAK,25.7,28,Month-to-month,No,Mailed check,0,0,No,0.15551631753165768,Low,N/A,N/A
5847-MXBEO,20.3,22,One year,No,Mailed check,1,0,No,0.2347779625597359,Low,N/A,N/A
4583-PARNH,91.55,16,Month-to-month,Fiber optic,Electronic check,0,0,No,0.6915872931207195,High,Internetservice Fiber Optic,Contract Upgrade Incentive
1116-FRYVH,39.4,48,Two year,DSL,Mailed check,0,2,No,0.00835585332787183,Low,N/A,N/A
1421-HCERK,105.7,30,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,No,0.27746417572105897,Low,N/A,N/A
9633-XQABV,70.25,3,Month-to-month,Fiber optic,Electronic check,0,0,No,0.9084636046552476,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
0716-BQNDX,93.75,57,Two year,Fiber optic,Electronic check,0,0,No,0.008449413062801992,Low,N/A,N/A
1183-CANVH,60.0,23,One year,DSL,Bank transfer (automatic),2,0,No,0.6309159645342902,High,Numtechtickets,VIP Loyalty Check-in
1972-XMUWV,59.8,65,Two year,DSL,Credit card (automatic),3,0,No,0.08984585861984087,Low,N/A,N/A
8679-LZBMD,90.65,44,One year,Fiber optic,Bank transfer (automatic),0,0,No,0.06176064601560977,Low,N/A,N/A
3407-JMJQQ,109.0,71,Two year,Fiber optic,Bank transfer (automatic),0,0,No,0.0011130347114974419,Low,N/A,N/A
6252-DFGTK,68.1,37,One year,DSL,Credit card (automatic),1,0,No,0.11845898664093571,Low,N/A,N/A
1539-LNKHM,20.4,12,Month-to-month,No,Mailed check,0,0,No,0.3011317473912904,Low,N/A,N/A
8645-KOMJQ,81.95,69,Two year,DSL,Bank transfer (automatic),0,0,No,0.0005354520830639716,Low,N/A,N/A
0289-IVARM,60.55,35,Month-to-month,DSL,Electronic check,0,4,No,0.21742762360831105,Low,N/A,N/A
9761-XUJWD,65.6,5,Month-to-month,DSL,Bank transfer (automatic),0,0,No,0.5011203801578649,High,Tenure,Contract Upgrade Incentive
4057-FKCZK,82.5,58,Two year,Fiber optic,Bank transfer (automatic),0,0,No,0.006826417858662356,Low,N/A,N/A
4291-TPNFG,82.3,72,Two year,DSL,Bank transfer (automatic),0,0,No,0.000472886106630753,Low,N/A,N/A
6087-YPWHO,68.15,72,Two year,DSL,Mailed check,0,0,No,0.0007454476495697355,Low,N/A,N/A
3090-QFUVD,20.3,1,Month-to-month,No,Credit card (automatic),0,4,No,0.45793533324770513,High,Tenure,Contract Upgrade Incentive
1722-LDZJS,20.2,53,One year,No,Credit card (automatic),2,0,No,0.1510966223138946,Low,N/A,N/A
1818-ESQMW,89.2,27,Month-to-month,Fiber optic,Electronic check,0,0,No,0.4910636160602913,High,Internetservice Fiber Optic,Contract Upgrade Incentive
7401-RUBNK,74.8,18,Month-to-month,Fiber optic,Electronic check,0,5,No,0.7404510234704462,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
0506-YLVKJ,20.2,46,Two year,No,Mailed check,0,0,No,0.0050718369665215465,Low,N/A,N/A
8661-BOYNW,84.4,72,Two year,DSL,Credit card (automatic),0,0,No,0.00045743727662993607,Low,N/A,N/A
4815-GBTCD,25.15,4,Month-to-month,DSL,Electronic check,0,0,No,0.7795388137742062,Critical,Tenure,Contract Upgrade Incentive
2805-AUFQN,19.8,25,Two year,No,Credit card (automatic),0,0,No,0.023084008170154657,Low,N/A,N/A
0980-PVMRC,50.85,40,Month-to-month,DSL,Electronic check,0,0,No,0.16483146238788282,Low,N/A,N/A
7233-DRTRF,102.4,63,Month-to-month,Fiber optic,Electronic check,0,0,No,0.037332986382436116,Low,N/A,N/A
3873-NFTGI,55.5,14,Month-to-month,DSL,Credit card (automatic),0,0,No,0.4250994463483048,High,Tenure,Contract Upgrade Incentive
1162-ECVII,109.75,72,Two year,Fiber optic,Bank transfer (automatic),0,3,No,0.0010285559544334145,Low,N/A,N/A
7048-GXDAY,106.4,39,Month-to-month,Fiber optic,Electronic check,0,0,No,0.21652554386185513,Low,N/A,N/A
8571-ZCMCX,60.0,47,Two year,DSL,Credit card (automatic),0,0,No,0.0066628552126048735,Low,N/A,N/A
1169-WCVAK,88.8,19,Month-to-month,Fiber optic,Credit card (automatic),0,0,No,0.5057942800605134,High,Internetservice Fiber Optic,Contract Upgrade Incentive
7129-CAKJW,80.05,17,Month-to-month,Fiber optic,Bank transfer (automatic),1,0,No,0.8888438964782163,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
8695-ARGXZ,75.55,34,Month-to-month,Fiber optic,Electronic check,0,3,No,0.5130138005094937,High,Internetservice Fiber Optic,Contract Upgrade Incentive
3570-YUEKJ,49.55,42,Month-to-month,DSL,Electronic check,0,0,No,0.1812406216821969,Low,N/A,N/A
1555-HAPSU,23.9,71,Two year,No,Credit card (automatic),0,0,No,0.0012974684307499814,Low,N/A,N/A
1697-NVVGY,66.4,19,Month-to-month,DSL,Bank transfer (automatic),0,5,No,0.3445875720184057,Low,N/A,N/A
8464-EETCQ,18.8,57,Two year,No,Credit card (automatic),0,0,No,0.00370772164867768,Low,N/A,N/A
2419-FSORS,108.4,72,Two year,Fiber optic,Electronic check,0,0,No,0.0012935429277830118,Low,N/A,N/A
8132-YPVBX,85.95,6,Month-to-month,Fiber optic,Mailed check,0,5,No,0.7982610346984115,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
6754-LZUKA,80.9,61,Two year,DSL,Bank transfer (automatic),0,0,No,0.001419905368662542,Low,N/A,N/A
8099-MZPUJ,111.8,48,Two year,Fiber optic,Credit card (automatic),1,0,No,0.017525568410435236,Low,N/A,N/A
0787-LHDYT,20.6,16,Month-to-month,No,Credit card (automatic),0,0,No,0.24935654491730966,Low,N/A,N/A
0374-IOEGQ,44.6,3,Month-to-month,DSL,Electronic check,0,0,No,0.7509729433497335,Critical,Tenure,Contract Upgrade Incentive
3197-NNYNB,105.1,65,Two year,Fiber optic,Credit card (automatic),0,0,No,0.002315756304314037,Low,N/A,N/A
3396-DKDEL,115.15,70,Two year,Fiber optic,Credit card (automatic),0,0,No,0.000683089364773336,Low,N/A,N/A
1752-OZXFY,59.8,60,One year,DSL,Mailed check,0,0,No,0.00955764156147903,Low,N/A,N/A
9066-QRSDU,26.3,69,One year,No,Electronic check,0,0,No,0.00823318052629378,Low,N/A,N/A
